Timestamp,File,Upload (s),Download (s),Soundtrap (ms)
2025-04-14 18:32:52,file_example_MP3_700KB.mp3,0.228,0.136,427.54
2025-04-14 18:32:54,file_example_MP3_700KB.mp3,0.162,0.126,438.35
2025-04-14 18:32:55,file_example_MP3_700KB.mp3,0.148,0.116,434.76
2025-04-14 18:32:57,file_example_MP3_700KB.mp3,0.168,0.125,451.61
2025-04-14 18:32:59,file_example_MP3_700KB.mp3,0.204,0.121,447.33
2025-04-14 18:33:01,file_example_MP3_700KB.mp3,0.144,0.111,487.33
2025-04-14 18:33:02,file_example_MP3_700KB.mp3,0.165,0.148,466.01
2025-04-14 18:33:04,file_example_MP3_700KB.mp3,0.163,0.153,446.39
2025-04-14 18:33:06,file_example_MP3_700KB.mp3,0.178,0.162,630.06
2025-04-14 18:33:08,file_example_MP3_700KB.mp3,0.164,0.076,427.57
2025-04-14 18:33:10,file_example_MP3_700KB.mp3,0.145,0.084,442.4
2025-04-14 18:33:11,file_example_MP3_700KB.mp3,0.177,0.066,450.74
2025-04-14 18:33:13,file_example_MP3_700KB.mp3,0.24,0.09,451.64
2025-04-14 18:33:15,file_example_MP3_700KB.mp3,0.162,0.114,1165.43
2025-04-14 18:33:17,file_example_MP3_700KB.mp3,0.201,0.117,443.34
2025-04-14 18:33:19,file_example_MP3_700KB.mp3,0.182,0.136,436.32
2025-04-14 18:33:21,file_example_MP3_700KB.mp3,0.179,0.135,458.63
2025-04-14 18:33:22,file_example_MP3_700KB.mp3,0.153,0.137,562.56
2025-04-14 18:33:24,file_example_MP3_700KB.mp3,0.197,0.205,462.41
2025-04-14 18:33:26,file_example_MP3_700KB.mp3,0.15,0.187,431.66
2025-04-14 18:33:28,file_example_MP3_700KB.mp3,0.157,0.159,415.24
2025-04-14 18:33:30,file_example_MP3_700KB.mp3,0.141,0.177,556.46
2025-04-14 18:33:32,file_example_MP3_700KB.mp3,0.117,0.262,476.76
2025-04-14 18:33:33,file_example_MP3_700KB.mp3,0.192,0.207,466.86
2025-04-14 18:33:35,file_example_MP3_700KB.mp3,0.159,0.235,459.69
2025-04-14 18:33:37,file_example_MP3_700KB.mp3,0.149,0.19,444.59
2025-04-14 18:33:39,file_example_MP3_700KB.mp3,0.17,0.162,657.16
2025-04-14 18:33:41,file_example_MP3_700KB.mp3,0.185,0.141,439.73
2025-04-14 18:33:43,file_example_MP3_700KB.mp3,0.147,0.134,442.0
2025-04-14 18:33:44,file_example_MP3_700KB.mp3,0.349,0.173,454.39
2025-04-14 18:33:46,file_example_MP3_700KB.mp3,0.133,0.159,444.53
2025-04-14 18:33:48,file_example_MP3_700KB.mp3,0.102,0.125,428.24
2025-04-14 18:33:50,file_example_MP3_700KB.mp3,0.145,0.158,438.7
2025-04-14 18:33:52,file_example_MP3_700KB.mp3,0.225,0.145,429.19
2025-04-14 18:33:53,file_example_MP3_700KB.mp3,0.165,0.212,458.39
2025-04-14 18:33:55,file_example_MP3_700KB.mp3,0.154,0.188,558.15
2025-04-14 18:33:57,file_example_MP3_700KB.mp3,0.259,0.157,480.17
2025-04-14 18:33:59,file_example_MP3_700KB.mp3,0.153,0.143,628.05
2025-04-14 18:34:01,file_example_MP3_700KB.mp3,0.099,0.131,424.57
2025-04-14 18:34:03,file_example_MP3_700KB.mp3,0.155,0.159,473.28
2025-04-14 18:34:04,file_example_MP3_700KB.mp3,0.136,0.164,506.33
2025-04-14 18:34:06,file_example_MP3_700KB.mp3,0.101,0.273,1287.94
2025-04-14 18:34:09,file_example_MP3_700KB.mp3,0.275,0.134,452.68
2025-04-14 18:34:11,file_example_MP3_700KB.mp3,0.189,0.093,439.09
2025-04-14 18:34:12,file_example_MP3_700KB.mp3,0.174,0.13,482.58
2025-04-14 18:34:14,file_example_MP3_700KB.mp3,0.183,0.128,516.26
2025-04-14 18:34:16,file_example_MP3_700KB.mp3,0.136,0.224,435.55
2025-04-14 18:34:18,file_example_MP3_700KB.mp3,0.192,0.233,442.9
2025-04-14 18:34:20,file_example_MP3_700KB.mp3,0.152,0.203,468.53
2025-04-14 18:34:22,file_example_MP3_700KB.mp3,0.196,0.222,468.35
2025-04-14 18:34:23,file_example_MP3_700KB.mp3,0.199,0.277,448.95
2025-04-14 18:34:25,file_example_MP3_700KB.mp3,0.185,0.26,509.22
2025-04-14 18:34:27,file_example_MP3_700KB.mp3,0.1,0.266,470.07
2025-04-14 18:34:29,file_example_MP3_700KB.mp3,0.163,0.209,452.05
2025-04-14 18:34:31,file_example_MP3_700KB.mp3,0.197,0.274,535.43
2025-04-14 18:34:33,file_example_MP3_700KB.mp3,0.126,0.203,486.05
2025-04-14 18:34:35,file_example_MP3_700KB.mp3,0.163,0.225,447.33
2025-04-14 18:34:37,file_example_MP3_700KB.mp3,0.163,0.295,670.11
2025-04-14 18:34:39,file_example_MP3_700KB.mp3,0.155,0.332,440.97
2025-04-14 18:34:41,file_example_MP3_700KB.mp3,0.154,0.239,485.53
2025-04-14 18:34:43,file_example_MP3_700KB.mp3,0.202,0.211,484.37
2025-04-14 18:34:45,file_example_MP3_700KB.mp3,0.169,0.301,458.26
2025-04-14 18:34:47,file_example_MP3_700KB.mp3,0.193,0.288,445.0
2025-04-14 18:34:48,file_example_MP3_700KB.mp3,0.146,0.219,437.73
2025-04-14 18:34:50,file_example_MP3_700KB.mp3,0.146,0.189,478.7
2025-04-14 18:34:52,file_example_MP3_700KB.mp3,0.23,0.17,436.47
2025-04-14 18:34:54,file_example_MP3_700KB.mp3,0.15,0.136,429.02
2025-04-14 18:34:56,file_example_MP3_700KB.mp3,0.167,0.144,450.01
2025-04-14 18:34:57,file_example_MP3_700KB.mp3,0.131,0.114,523.72
2025-04-14 18:34:59,file_example_MP3_700KB.mp3,0.222,0.121,487.0
2025-04-14 18:35:01,file_example_MP3_700KB.mp3,0.159,0.117,511.45
2025-04-14 18:35:03,file_example_MP3_700KB.mp3,0.159,0.107,441.06
2025-04-14 18:35:04,file_example_MP3_700KB.mp3,0.163,0.107,446.14
2025-04-14 18:35:06,file_example_MP3_700KB.mp3,0.179,0.111,459.06
2025-04-14 18:35:08,file_example_MP3_700KB.mp3,0.158,0.109,512.75
2025-04-14 18:35:10,file_example_MP3_700KB.mp3,0.162,0.187,457.12
2025-04-14 18:35:12,file_example_MP3_700KB.mp3,0.148,0.084,490.21
2025-04-14 18:35:13,file_example_MP3_700KB.mp3,0.188,0.108,432.47
2025-04-14 18:35:15,file_example_MP3_700KB.mp3,0.127,0.09,478.02
2025-04-14 18:35:17,file_example_MP3_700KB.mp3,0.17,0.11,466.56
2025-04-14 18:35:18,file_example_MP3_700KB.mp3,0.191,0.111,425.16
2025-04-14 18:35:20,file_example_MP3_700KB.mp3,0.182,0.116,461.32
2025-04-14 18:35:22,file_example_MP3_700KB.mp3,0.146,0.172,472.05
2025-04-14 18:35:24,file_example_MP3_700KB.mp3,0.091,0.197,417.42
2025-04-14 18:35:25,file_example_MP3_700KB.mp3,0.129,0.164,433.54
2025-04-14 18:35:27,file_example_MP3_700KB.mp3,0.166,0.187,417.34
2025-04-14 18:35:29,file_example_MP3_700KB.mp3,0.165,0.153,427.93
2025-04-14 18:35:31,file_example_MP3_700KB.mp3,0.157,0.126,475.87
2025-04-14 18:35:32,file_example_MP3_700KB.mp3,0.259,0.158,444.67
2025-04-14 18:35:34,file_example_MP3_700KB.mp3,0.277,0.245,447.56
2025-04-14 18:35:36,file_example_MP3_700KB.mp3,0.174,0.251,1201.24
2025-04-14 18:35:39,file_example_MP3_700KB.mp3,0.114,0.202,439.89
2025-04-14 18:35:41,file_example_MP3_700KB.mp3,0.17,0.169,452.61
2025-04-14 18:35:43,file_example_MP3_700KB.mp3,0.157,0.16,515.61
2025-04-14 18:35:44,file_example_MP3_700KB.mp3,0.146,0.187,474.35
2025-04-14 18:35:46,file_example_MP3_700KB.mp3,0.138,0.194,444.62
2025-04-14 18:35:48,file_example_MP3_700KB.mp3,0.183,0.254,684.14
2025-04-14 18:35:50,file_example_MP3_700KB.mp3,0.139,0.232,428.58
2025-04-14 18:35:52,file_example_MP3_700KB.mp3,0.217,0.205,754.66
2025-04-14 18:35:54,file_example_MP3_700KB.mp3,0.156,0.215,459.19
2025-04-14 18:35:56,file_example_MP3_700KB.mp3,0.165,0.187,448.34
2025-04-14 18:35:58,file_example_MP3_700KB.mp3,0.17,0.201,450.06
2025-04-14 18:36:00,file_example_MP3_700KB.mp3,0.155,0.251,426.02
2025-04-14 18:36:01,file_example_MP3_700KB.mp3,0.091,0.2,455.92
2025-04-14 18:36:03,file_example_MP3_700KB.mp3,0.186,0.162,476.92
2025-04-14 18:36:05,file_example_MP3_700KB.mp3,0.172,0.16,453.01
2025-04-14 18:36:07,file_example_MP3_700KB.mp3,0.184,0.184,1478.53
2025-04-14 18:36:10,file_example_MP3_700KB.mp3,0.137,0.204,444.15
2025-04-14 18:36:11,file_example_MP3_700KB.mp3,0.175,0.165,467.49
2025-04-14 18:36:13,file_example_MP3_700KB.mp3,0.164,0.073,484.32
2025-04-14 18:36:15,file_example_MP3_700KB.mp3,0.235,0.117,615.39
2025-04-14 18:36:17,file_example_MP3_700KB.mp3,0.154,0.136,461.35
2025-04-14 18:36:19,file_example_MP3_700KB.mp3,0.173,0.129,495.36
2025-04-14 18:36:20,file_example_MP3_700KB.mp3,0.155,0.113,424.37
2025-04-14 18:36:22,file_example_MP3_700KB.mp3,0.167,0.106,469.46
2025-04-14 18:36:24,file_example_MP3_700KB.mp3,0.123,0.115,427.68
2025-04-14 18:36:26,file_example_MP3_700KB.mp3,0.14,0.105,463.87
2025-04-14 18:36:27,file_example_MP3_700KB.mp3,0.175,0.101,459.55
2025-04-14 18:36:29,file_example_MP3_700KB.mp3,0.138,0.147,445.4
2025-04-14 18:36:31,file_example_MP3_700KB.mp3,0.167,0.15,441.97
2025-04-14 18:36:32,file_example_MP3_700KB.mp3,0.119,0.134,430.03
2025-04-14 18:36:34,file_example_MP3_700KB.mp3,0.12,0.111,431.64
2025-04-14 18:36:36,file_example_MP3_700KB.mp3,0.194,0.11,410.83
2025-04-14 18:36:38,file_example_MP3_700KB.mp3,0.178,0.114,470.4
2025-04-14 18:36:39,file_example_MP3_700KB.mp3,0.18,0.173,496.1
2025-04-14 18:36:41,file_example_MP3_700KB.mp3,0.179,0.121,438.7
2025-04-14 18:36:43,file_example_MP3_700KB.mp3,0.181,0.157,454.5
2025-04-14 18:36:45,file_example_MP3_700KB.mp3,0.225,0.197,449.82
2025-04-14 18:36:47,file_example_MP3_700KB.mp3,0.171,0.153,470.26
2025-04-14 18:36:48,file_example_MP3_700KB.mp3,0.17,0.155,443.91
2025-04-14 18:36:50,file_example_MP3_700KB.mp3,0.166,0.139,469.92
2025-04-14 18:36:52,file_example_MP3_700KB.mp3,0.163,0.128,457.34
2025-04-14 18:36:54,file_example_MP3_700KB.mp3,0.179,0.152,447.84
2025-04-14 18:36:55,file_example_MP3_700KB.mp3,0.161,0.115,433.85
2025-04-14 18:36:57,file_example_MP3_700KB.mp3,0.138,0.108,440.59
2025-04-14 18:36:59,file_example_MP3_700KB.mp3,0.148,0.094,418.64
2025-04-14 18:37:01,file_example_MP3_700KB.mp3,0.178,0.1,430.72
2025-04-14 18:37:02,file_example_MP3_700KB.mp3,0.139,0.108,451.76
2025-04-14 18:37:04,file_example_MP3_700KB.mp3,0.119,0.114,445.8
2025-04-14 18:37:06,file_example_MP3_700KB.mp3,0.202,0.111,433.37
2025-04-14 18:37:07,file_example_MP3_700KB.mp3,0.231,0.216,722.15
2025-04-14 18:37:10,file_example_MP3_700KB.mp3,0.265,0.217,457.58
2025-04-14 18:37:11,file_example_MP3_700KB.mp3,0.305,0.128,480.53
2025-04-14 18:37:13,file_example_MP3_700KB.mp3,0.158,0.155,480.22
2025-04-14 18:37:15,file_example_MP3_700KB.mp3,0.159,0.186,761.17
2025-04-14 18:37:17,file_example_MP3_700KB.mp3,0.147,0.139,443.59
2025-04-14 18:37:19,file_example_MP3_700KB.mp3,0.204,0.248,525.05
2025-04-14 18:37:21,file_example_MP3_700KB.mp3,0.158,0.221,466.69
2025-04-14 18:37:23,file_example_MP3_700KB.mp3,0.157,0.228,449.12
2025-04-14 18:37:25,file_example_MP3_700KB.mp3,0.149,0.212,492.68
2025-04-14 18:37:27,file_example_MP3_700KB.mp3,0.122,0.197,457.61
2025-04-14 18:37:28,file_example_MP3_700KB.mp3,0.16,0.172,418.05
2025-04-14 18:37:30,file_example_MP3_700KB.mp3,0.432,0.166,439.09
2025-04-14 18:37:32,file_example_MP3_700KB.mp3,0.186,0.294,517.68
2025-04-14 18:37:34,file_example_MP3_700KB.mp3,0.134,0.267,467.56
2025-04-14 18:37:36,file_example_MP3_700KB.mp3,0.161,0.245,619.15
2025-04-14 18:37:38,file_example_MP3_700KB.mp3,0.187,0.243,472.75
2025-04-14 18:37:40,file_example_MP3_700KB.mp3,0.333,0.224,477.33
2025-04-14 18:37:42,file_example_MP3_700KB.mp3,0.174,0.225,482.99
2025-04-14 18:37:44,file_example_MP3_700KB.mp3,0.173,0.285,732.67
2025-04-14 18:37:46,file_example_MP3_700KB.mp3,0.175,0.227,492.46
2025-04-14 18:37:48,file_example_MP3_700KB.mp3,0.161,0.258,441.54
2025-04-14 18:37:50,file_example_MP3_700KB.mp3,0.141,0.196,455.5
2025-04-14 18:37:52,file_example_MP3_700KB.mp3,0.169,0.23,441.94
2025-04-14 18:37:54,file_example_MP3_700KB.mp3,0.157,0.257,457.03
2025-04-14 18:37:55,file_example_MP3_700KB.mp3,0.156,0.256,488.87
2025-04-14 18:37:57,file_example_MP3_700KB.mp3,0.164,0.269,576.12
2025-04-14 18:37:59,file_example_MP3_700KB.mp3,0.174,0.189,428.12
2025-04-14 18:38:01,file_example_MP3_700KB.mp3,0.142,0.218,1146.39
2025-04-14 18:38:04,file_example_MP3_700KB.mp3,0.167,0.2,452.12
2025-04-14 18:38:05,file_example_MP3_700KB.mp3,0.278,0.233,452.77
2025-04-14 18:38:07,file_example_MP3_700KB.mp3,0.151,0.245,487.69
2025-04-14 18:38:09,file_example_MP3_700KB.mp3,0.174,0.245,468.58
2025-04-14 18:38:11,file_example_MP3_700KB.mp3,0.201,0.232,484.36
2025-04-14 18:38:13,file_example_MP3_700KB.mp3,0.094,0.172,475.62
2025-04-14 18:38:15,file_example_MP3_700KB.mp3,0.162,0.267,456.25
2025-04-14 18:38:17,file_example_MP3_700KB.mp3,0.171,0.13,427.26
2025-04-14 18:38:18,file_example_MP3_700KB.mp3,0.174,0.14,447.27
2025-04-14 18:38:20,file_example_MP3_700KB.mp3,0.163,0.125,446.28
2025-04-14 18:38:22,file_example_MP3_700KB.mp3,0.164,0.184,560.72
2025-04-14 18:38:24,file_example_MP3_700KB.mp3,0.25,0.163,425.01
2025-04-14 18:38:26,file_example_MP3_700KB.mp3,0.142,0.155,526.77
2025-04-14 18:38:28,file_example_MP3_700KB.mp3,0.173,0.158,510.59
2025-04-14 18:38:29,file_example_MP3_700KB.mp3,0.182,0.276,745.13
2025-04-14 18:38:32,file_example_MP3_700KB.mp3,0.15,0.237,458.36
2025-04-14 18:38:33,file_example_MP3_700KB.mp3,0.173,0.278,489.46
2025-04-14 18:38:35,file_example_MP3_700KB.mp3,0.182,0.281,540.32
2025-04-14 18:38:37,file_example_MP3_700KB.mp3,0.14,0.223,478.05
2025-04-14 18:38:39,file_example_MP3_700KB.mp3,0.151,0.228,466.49
2025-04-14 18:38:41,file_example_MP3_700KB.mp3,0.159,0.25,562.61
2025-04-14 18:38:43,file_example_MP3_700KB.mp3,0.174,0.208,462.13
2025-04-14 18:38:45,file_example_MP3_700KB.mp3,0.169,0.185,468.41
2025-04-14 18:38:47,file_example_MP3_700KB.mp3,0.164,0.143,490.14
2025-04-14 18:38:49,file_example_MP3_700KB.mp3,0.14,0.224,481.53
2025-04-14 18:38:50,file_example_MP3_700KB.mp3,0.135,0.24,482.02
2025-04-14 18:38:52,file_example_MP3_700KB.mp3,0.161,0.216,677.83
2025-04-14 18:38:54,file_example_MP3_700KB.mp3,0.179,0.211,457.32
2025-04-14 18:38:56,file_example_MP3_700KB.mp3,0.202,0.273,482.9
2025-04-14 18:38:58,file_example_MP3_700KB.mp3,0.168,0.255,464.79
2025-04-14 18:39:00,file_example_MP3_700KB.mp3,0.192,0.325,461.61
2025-04-14 18:39:02,file_example_MP3_700KB.mp3,0.177,0.259,441.06
2025-04-14 18:39:04,file_example_MP3_700KB.mp3,0.09,0.228,449.8
2025-04-14 18:39:06,file_example_MP3_700KB.mp3,0.208,0.186,433.05
2025-04-14 18:39:08,file_example_MP3_700KB.mp3,0.164,0.24,495.56
2025-04-14 18:39:09,file_example_MP3_700KB.mp3,0.142,0.233,491.29
2025-04-14 18:39:11,file_example_MP3_700KB.mp3,0.143,0.187,993.99
2025-04-14 18:39:14,file_example_MP3_700KB.mp3,0.158,0.167,447.83
2025-04-14 18:39:15,file_example_MP3_700KB.mp3,0.083,0.158,445.2
2025-04-14 18:39:17,file_example_MP3_700KB.mp3,0.2,0.39,563.99
2025-04-14 18:39:19,file_example_MP3_700KB.mp3,0.16,0.256,504.12
2025-04-14 18:39:21,file_example_MP3_700KB.mp3,0.14,0.262,472.55
2025-04-14 18:39:23,file_example_MP3_700KB.mp3,0.166,0.235,464.99
2025-04-14 18:39:25,file_example_MP3_700KB.mp3,0.174,0.221,490.01
2025-04-14 18:39:27,file_example_MP3_700KB.mp3,0.173,0.224,523.06
2025-04-14 18:39:29,file_example_MP3_700KB.mp3,0.167,0.24,460.88
2025-04-14 18:39:31,file_example_MP3_700KB.mp3,0.192,0.301,465.42
2025-04-14 18:39:33,file_example_MP3_700KB.mp3,0.196,0.234,468.7
2025-04-14 18:39:34,file_example_MP3_700KB.mp3,0.178,0.182,455.14
2025-04-14 18:39:36,file_example_MP3_700KB.mp3,0.154,0.156,482.56
2025-04-14 18:39:38,file_example_MP3_700KB.mp3,0.275,0.25,454.79
2025-04-14 18:39:40,file_example_MP3_700KB.mp3,0.166,0.24,459.15
2025-04-14 18:39:42,file_example_MP3_700KB.mp3,0.171,0.232,506.13
2025-04-14 18:39:44,file_example_MP3_700KB.mp3,0.239,0.234,474.73
2025-04-14 18:39:46,file_example_MP3_700KB.mp3,0.204,0.163,466.51
2025-04-14 18:39:48,file_example_MP3_700KB.mp3,0.195,0.188,562.8
2025-04-14 18:39:50,file_example_MP3_700KB.mp3,0.183,0.161,451.67
2025-04-14 18:39:51,file_example_MP3_700KB.mp3,0.157,0.232,497.01
2025-04-14 18:39:53,file_example_MP3_700KB.mp3,0.141,0.295,464.17
2025-04-14 18:39:55,file_example_MP3_700KB.mp3,0.162,0.248,499.94
2025-04-14 18:39:57,file_example_MP3_700KB.mp3,0.195,0.296,516.98
2025-04-14 18:39:59,file_example_MP3_700KB.mp3,0.173,0.252,436.74
2025-04-14 18:40:01,file_example_MP3_700KB.mp3,0.262,0.173,823.44
2025-04-14 18:40:03,file_example_MP3_700KB.mp3,0.178,0.228,527.75
2025-04-14 18:40:05,file_example_MP3_700KB.mp3,0.148,0.223,499.7
2025-04-14 18:40:07,file_example_MP3_700KB.mp3,0.123,0.23,434.84
2025-04-14 18:40:09,file_example_MP3_700KB.mp3,0.178,0.197,452.22
2025-04-14 18:40:11,file_example_MP3_700KB.mp3,0.141,0.302,458.77
2025-04-14 18:40:13,file_example_MP3_700KB.mp3,0.145,0.308,450.94
2025-04-14 18:40:14,file_example_MP3_700KB.mp3,0.144,0.238,447.87
2025-04-14 18:40:16,file_example_MP3_700KB.mp3,0.162,0.19,659.27
2025-04-14 18:40:18,file_example_MP3_700KB.mp3,0.176,0.18,463.97
2025-04-14 18:40:20,file_example_MP3_700KB.mp3,0.156,0.155,436.04
2025-04-14 18:40:22,file_example_MP3_700KB.mp3,0.269,0.185,464.8
2025-04-14 18:40:24,file_example_MP3_700KB.mp3,0.133,0.161,532.54
2025-04-14 18:40:26,file_example_MP3_700KB.mp3,0.152,0.135,474.62
2025-04-14 18:40:27,file_example_MP3_700KB.mp3,0.087,0.252,577.07
2025-04-14 18:40:29,file_example_MP3_700KB.mp3,0.209,0.223,446.19
2025-04-14 18:40:31,file_example_MP3_700KB.mp3,0.094,0.261,1082.13
2025-04-14 18:40:34,file_example_MP3_700KB.mp3,0.201,0.279,515.25
2025-04-14 18:40:36,file_example_MP3_700KB.mp3,0.225,0.221,481.38
2025-04-14 18:40:38,file_example_MP3_700KB.mp3,0.17,0.223,460.16
2025-04-14 18:40:39,file_example_MP3_700KB.mp3,0.158,0.277,494.12
2025-04-14 18:40:41,file_example_MP3_700KB.mp3,0.13,0.215,478.19
2025-04-14 18:40:43,file_example_MP3_700KB.mp3,0.141,0.231,561.41
2025-04-14 18:40:45,file_example_MP3_700KB.mp3,0.231,0.185,478.87
2025-04-14 18:40:47,file_example_MP3_700KB.mp3,0.138,0.241,469.53
2025-04-14 18:40:49,file_example_MP3_700KB.mp3,0.17,0.236,439.5
2025-04-14 18:40:51,file_example_MP3_700KB.mp3,0.145,0.195,551.19
2025-04-14 18:40:53,file_example_MP3_700KB.mp3,0.143,0.18,659.33
2025-04-14 18:40:55,file_example_MP3_700KB.mp3,0.095,0.198,429.72
2025-04-14 18:40:56,file_example_MP3_700KB.mp3,0.142,0.197,438.27
2025-04-14 18:40:58,file_example_MP3_700KB.mp3,0.178,0.262,470.5
2025-04-14 18:41:00,file_example_MP3_700KB.mp3,0.186,0.227,421.95
2025-04-14 18:41:02,file_example_MP3_700KB.mp3,0.096,0.175,483.45
2025-04-14 18:41:04,file_example_MP3_700KB.mp3,0.173,0.219,478.33
2025-04-14 18:41:06,file_example_MP3_700KB.mp3,0.244,0.268,1117.65
2025-04-14 18:41:08,file_example_MP3_700KB.mp3,0.171,0.22,566.43
2025-04-14 18:41:10,file_example_MP3_700KB.mp3,0.174,0.178,478.98
2025-04-14 18:41:12,file_example_MP3_700KB.mp3,0.159,0.277,568.64
2025-04-14 18:41:14,file_example_MP3_700KB.mp3,0.149,0.238,491.04
2025-04-14 18:41:16,file_example_MP3_700KB.mp3,0.143,0.251,1374.02
2025-04-14 18:41:19,file_example_MP3_700KB.mp3,0.234,0.263,499.54
2025-04-14 18:41:21,file_example_MP3_700KB.mp3,0.188,0.222,2062.53
2025-04-14 18:41:24,file_example_MP3_700KB.mp3,0.161,0.261,494.92
2025-04-14 18:41:26,file_example_MP3_700KB.mp3,0.169,0.28,465.2
2025-04-14 18:41:28,file_example_MP3_700KB.mp3,0.187,0.229,433.76
2025-04-14 18:41:30,file_example_MP3_700KB.mp3,0.232,0.122,546.22
2025-04-14 18:41:32,file_example_MP3_700KB.mp3,0.156,0.112,475.01
2025-04-14 18:41:33,file_example_MP3_700KB.mp3,0.142,0.078,435.68
2025-04-14 18:41:35,file_example_MP3_700KB.mp3,0.172,0.114,460.2
2025-04-14 18:41:37,file_example_MP3_700KB.mp3,0.239,0.1,472.89
2025-04-14 18:41:39,file_example_MP3_700KB.mp3,0.126,0.09,422.51
2025-04-14 18:41:40,file_example_MP3_700KB.mp3,0.14,0.103,438.87
2025-04-14 18:41:42,file_example_MP3_700KB.mp3,0.147,0.115,425.92
2025-04-14 18:41:44,file_example_MP3_700KB.mp3,0.272,0.106,497.15
2025-04-14 18:41:46,file_example_MP3_700KB.mp3,0.147,0.128,525.85
2025-04-14 18:41:47,file_example_MP3_700KB.mp3,0.159,0.105,455.76
2025-04-14 18:41:49,file_example_MP3_700KB.mp3,0.155,0.114,407.15
2025-04-14 18:41:51,file_example_MP3_700KB.mp3,0.155,0.112,416.02
2025-04-14 18:41:52,file_example_MP3_700KB.mp3,0.167,0.106,921.92
2025-04-14 18:41:55,file_example_MP3_700KB.mp3,0.135,0.106,425.9
2025-04-14 18:41:56,file_example_MP3_700KB.mp3,0.13,0.114,428.48
2025-04-14 18:41:58,file_example_MP3_700KB.mp3,0.148,0.109,436.19
2025-04-14 18:42:00,file_example_MP3_700KB.mp3,0.259,0.104,425.89
2025-04-14 18:42:01,file_example_MP3_700KB.mp3,0.089,0.097,438.75
2025-04-14 18:42:03,file_example_MP3_700KB.mp3,0.142,0.111,439.89
2025-04-14 18:42:05,file_example_MP3_700KB.mp3,0.123,0.108,409.26
2025-04-14 18:42:06,file_example_MP3_700KB.mp3,0.152,0.113,437.25
2025-04-14 18:42:08,file_example_MP3_700KB.mp3,0.086,0.115,516.02
2025-04-14 18:42:10,file_example_MP3_700KB.mp3,0.185,0.105,396.03
2025-04-14 18:42:12,file_example_MP3_700KB.mp3,0.144,0.114,435.81
2025-04-14 18:42:13,file_example_MP3_700KB.mp3,0.167,0.1,443.83
2025-04-14 18:42:15,file_example_MP3_700KB.mp3,0.147,0.109,414.7
2025-04-14 18:42:17,file_example_MP3_700KB.mp3,0.214,0.113,483.3
2025-04-14 18:42:18,file_example_MP3_700KB.mp3,0.176,0.139,413.64
2025-04-14 18:42:20,file_example_MP3_700KB.mp3,0.156,0.168,420.83
2025-04-14 18:42:22,file_example_MP3_700KB.mp3,0.145,0.155,459.2
2025-04-14 18:42:24,file_example_MP3_700KB.mp3,0.169,0.151,428.32
2025-04-14 18:42:25,file_example_MP3_700KB.mp3,0.156,0.191,443.88
2025-04-14 18:42:27,file_example_MP3_700KB.mp3,0.146,0.108,486.84
2025-04-14 18:42:29,file_example_MP3_700KB.mp3,0.152,0.145,432.76
2025-04-14 18:42:31,file_example_MP3_700KB.mp3,0.169,0.199,459.46
2025-04-14 18:42:33,file_example_MP3_700KB.mp3,0.138,0.195,432.08
2025-04-14 18:42:34,file_example_MP3_700KB.mp3,0.185,0.169,455.32
2025-04-14 18:42:36,file_example_MP3_700KB.mp3,0.219,0.19,446.06
2025-04-14 18:42:38,file_example_MP3_700KB.mp3,0.162,0.148,418.03
2025-04-14 18:42:40,file_example_MP3_700KB.mp3,0.383,0.149,423.51
2025-04-14 18:42:42,file_example_MP3_700KB.mp3,0.278,0.219,457.67
2025-04-14 18:42:44,file_example_MP3_700KB.mp3,0.159,0.204,416.31
2025-04-14 18:42:45,file_example_MP3_700KB.mp3,0.175,0.187,450.9
2025-04-14 18:42:47,file_example_MP3_700KB.mp3,0.156,0.153,445.2
2025-04-14 18:42:49,file_example_MP3_700KB.mp3,0.157,0.163,519.59
2025-04-14 18:42:51,file_example_MP3_700KB.mp3,0.159,0.153,435.09
2025-04-14 18:42:53,file_example_MP3_700KB.mp3,0.222,0.167,494.79
2025-04-14 18:42:54,file_example_MP3_700KB.mp3,0.164,0.182,473.13
2025-04-14 18:42:56,file_example_MP3_700KB.mp3,0.148,0.194,433.77
2025-04-14 18:42:58,file_example_MP3_700KB.mp3,0.163,0.216,458.53
2025-04-14 18:43:00,file_example_MP3_700KB.mp3,0.14,0.174,450.7
2025-04-14 18:43:02,file_example_MP3_700KB.mp3,0.2,0.182,452.64
2025-04-14 18:43:04,file_example_MP3_700KB.mp3,0.231,0.221,470.32
2025-04-14 18:43:05,file_example_MP3_700KB.mp3,0.141,0.185,615.62
2025-04-14 18:43:07,file_example_MP3_700KB.mp3,0.162,0.187,476.96
2025-04-14 18:43:09,file_example_MP3_700KB.mp3,0.184,0.214,445.78
2025-04-14 18:43:11,file_example_MP3_700KB.mp3,0.147,0.168,442.07
2025-04-14 18:43:13,file_example_MP3_700KB.mp3,0.166,0.197,437.93
2025-04-14 18:43:15,file_example_MP3_700KB.mp3,0.152,0.195,467.14
2025-04-14 18:43:16,file_example_MP3_700KB.mp3,0.214,0.226,447.32
2025-04-14 18:43:18,file_example_MP3_700KB.mp3,0.157,0.224,519.27
2025-04-14 18:43:20,file_example_MP3_700KB.mp3,0.144,0.224,440.81
2025-04-14 18:43:22,file_example_MP3_700KB.mp3,0.178,0.211,428.17
